start,end,Date and Time,"Name of the Bus Stop (as displayed on the shelter, if no info is available write the commonly known name)",Survey Location,_Survey Location_latitude,_Survey Location_longitude,_Survey Location_altitude,_Survey Location_precision,"If Location field is not working, please enter coordinates from google maps or paste the location URL",Type of Bus Stop,Condition of Bus Shelter,How is the bus stop positioned relative to the road?,"How is the bus stop positioned relative to the road?/Set back from the road – against a wall, compound, or building edge",How is the bus stop positioned relative to the road?/On the road edge / footpath edge – directly adjacent to traffic,How is the bus stop positioned relative to the road?/The road/footpath is too narrow ,Relationship between Bus Stop and Pedestrians,Is there space behind the bus shelter for pedestrians to walk/wheelchair to move freely?,Is there space between the bus shelter and the road for pedestrians to walk/wheelchair to move freely? ,"Can pedestrians/wheelchair users move past the bus stop on the footpath, without having to step down on the road? ",Is the space behind the bus shelter usable?,How many bus shelters are placed close to each other?,Where do buses typically stop? ,Where do buses typically stop? /At the bus stop – buses pull up to the shelter/marked stop,Where do buses typically stop? /Away from the bus stop – buses stop before or beyond the shelter/marked location,Where do buses typically stop? /Bus stop not clearly marked,Where do buses typically stop? /Unsure / not observed,How far away from the kerb/Bus stop platform does the bus stop?,Tick all access features present at this bus stop,Tick all access features present at this bus stop/Footpath available to reach the bus stop from both directions,"Tick all access features present at this bus stop/Footpath is walkable and free of encroachment like parking, vendors, utility boxes, garbage, etc",Tick all access features present at this bus stop/Ramp for wheelchair users to access the bus stop,"Tick all access features present at this bus stop/Ramp is in usable condition (not too steep, not broken, nor blocked)",Tick all access features present at this bus stop/Tactile paving for visually impaired users,Tick all access features present at this bus stop/Pedestrian crossing at/close to the bus stop to cross the road?,Tick all access features present at this bus stop/None of the above,Check this box if the bus stop's kerb is higher than 15cms or has steps to access ,Is the bus stop area free of encroachments?,Is there evidence of water-logging or poor drainage around the stop?," How safe does this bus stop feel, particularly at night?", Is the bus stop big enough for the number of people who typically wait here?,Does the bus stop have a roof that shelters people from rain?,Is there adequate shade during the day for people waiting?,Is there adequate lighting at the bus stop during the night?,"If seated at the bus stop, can you clearly see an approaching bus?",Is the seating provided comfortable?,Is the name of the bus stop clearly displayed?,Is bus route information displayed at the stop?,Tick all amenities present at this bus stop,Tick all amenities present at this bus stop/Seating / bench,Tick all amenities present at this bus stop/Sufficient seating for the number of people typically waiting,Tick all amenities present at this bus stop/Dustbin / waste bin,Tick all amenities present at this bus stop/Drinking water (tap or dispenser),Tick all amenities present at this bus stop/Public toilet nearby (within eyesight),Tick all amenities present at this bus stop/CCTV camera,Tick all amenities present at this bus stop/Digital information boards with real time arrival information and service alerts,Tick all amenities present at this bus stop/None of the Above,What is the primary land use or activity near this bus stop?,Does the bus shelter carry advertisements?,Any other observations about this bus stop?,Top 1–2 improvements you would recommend for this stop,Photo of Bus Stop Front,Photo of Bus Stop Front_URL,Photo of Bus Stop from Side ,Photo of Bus Stop from Side _URL,Photo of any other key observation 1 ,Photo of any other key observation 1 _URL,Photo of any other key observation 2 ,Photo of any other key observation 2 _URL,_id,_uuid,_submission_time,_validation_status,_notes,_status,_submitted_by,__version__,_tags,meta/rootUuid,_index,city,source_form,latitude,longitude,coordinate_source,location_flag
2026-06-15T22:56:33.946000+05:30,2026-06-15T23:13:04.223000+05:30,2026-06-15T16:30:00+05:30,RT Nagar Police Station ( towards Post office),13.024246 77.599387 852 22.6200008392334,13.024246,77.599387,852,22.6200008392334,,Stainless Steel Bus Shelter, Clean and Well Maintained,On the road edge / footpath edge – directly adjacent to traffic,0,1,0,,No,Yes,No,,1 - this is a standalone shelter ,At the bus stop – buses pull up to the shelter/marked stop Away from the bus stop – buses stop before or beyond the shelter/marked location,1,1,0,0,One Step Out (30 cm to 1 meter): Passengers have to step down onto the road surface first to board.,Footpath available to reach the bus stop from both directions Pedestrian crossing at/close to the bus stop to cross the road?,1,0,0,0,0,1,0,,"Partially encroached – e.g., vendors, parked two-wheelers, auto-rickshaws, construction material",Unsure,"Safe – well-lit, visible, and active surroundings",Yes – adequate space for passengers,Yes – roof is intact and effective,Yes – sufficient shade from the bus shelter,"Yes – lit by nearby street lights, shop fronts, or advertisement boards",Yes – clear sightline to see the approaching buses,"Yes - the seating is of the right height, width, and depth to sit comfortably while waiting for the bus",Yes – name is prominently visible and legible,No information displayed at all,Seating / bench Sufficient seating for the number of people typically waiting,1,1,0,0,0,0,0,0,"Mostly commercial - Retail shops. restaurants, cafes, markets, etc",Yes – advertisements dominate; passenger information is secondary,It's a newly built bus stop. politician photo dominates bus stop. This is not a good trend. Instead passenger info.  to be provided. Above bus stop ( for all) let there be ads with prominent BMTC & bus stop name. In waiting shelter there must be standard design & space for passenger info. There must be some IRC design guidelines for bus shelters to be compliant with,"Refrain political propaganda. Provide passenger info about bus routes. Also this bus is on small platform not flush to footpath. The misstep could lead to falls/ accidents. Also it is at a junction from where incoming buses turn left into bus stop. Thus creating traffic jam. There is flexi wire pipe jutting out next to bus stop, can cause people to trip. Behind bus stop encroached by pots, coconut & clothes vendors most times to be cleared.",1000500336-23_8_41.jpg,https://kf.kobotoolbox.org/api/v2/assets/am66CJhKEj8dCTL49UQSNG/data/781355069/attachments/attbQPGv7PABpYSEEV9c3AgL/,1000500337-23_8_59.jpg,https://kf.kobotoolbox.org/api/v2/assets/am66CJhKEj8dCTL49UQSNG/data/781355069/attachments/attRxtwkMBPoyUu7x4HKmZ6R/,1000500334-23_9_19.jpg,https://kf.kobotoolbox.org/api/v2/assets/am66CJhKEj8dCTL49UQSNG/data/781355069/attachments/attPjSUM4Lq9FE7NDtMniyDJ/,1000500331-23_9_39.jpg,https://kf.kobotoolbox.org/api/v2/assets/am66CJhKEj8dCTL49UQSNG/data/781355069/attachments/attghqUjneagjet7wrTiY9ZV/,781355069,c0216446-c648-4316-b7cd-278f50f5e078,2026-06-15T23:13:07+05:30,,,submitted_via_web,,vNRRNU3SyFqnhy2xMWaa4o,,uuid:c0216446-c648-4316-b7cd-278f50f5e078,68,Bengaluru,Bengaluru,13.024246,77.599387,device_gps,OK
2026-06-16T09:24:14.449000+05:30,2026-06-16T14:12:29.543000+05:30,2026-06-16T09:24:00+05:30,Chinmaya Mission Hospital (Towards Indiranagar Metro),12.978611 77.646142 835.3999633789062 36.36399841308594,12.978611,77.646142,835.3999633789062,36.36399841308594,,Stainless Steel Bus Shelter,Satisfactory – minor wear/dusty but usable,"Set back from the road – against a wall, compound, or building edge The road/footpath is too narrow ",1,0,1,,No,No,No,,2,At the bus stop – buses pull up to the shelter/marked stop,1,0,0,0,One Step Out (30 cm to 1 meter): Passengers have to step down onto the road surface first to board.,Footpath available to reach the bus stop from both directions,1,0,0,0,0,0,0,,"Partially encroached – e.g., vendors, parked two-wheelers, auto-rickshaws, construction material",No – area appears well-drained,Unable to assess (audit done only in daytime),Yes – adequate space for passengers,Yes – roof is intact and effective,Yes - sufficient shade from surrounding trees,Unsure / Not observed,Yes – clear sightline to see the approaching buses,No - poor back support / posture,"Yes – but faded, small, or difficult to read",Yes – route list is prominently displayed and appears current,Seating / bench Sufficient seating for the number of people typically waiting,1,1,0,0,0,0,0,0,"Mostly Institutional - Schools, Hospitals, Govt. Offices, etc",Yes – advertisements dominate; passenger information is secondary,Lots of garbage around the bus stop.,Ramp and footpath extension.,1000177395-14_12_19.jpg,https://kf.kobotoolbox.org/api/v2/assets/am66CJhKEj8dCTL49UQSNG/data/781798894/attachments/attQ9qn8DAbcFGxcxrNrGpdw/,1000177398-14_12_25.jpg,https://kf.kobotoolbox.org/api/v2/assets/am66CJhKEj8dCTL49UQSNG/data/781798894/attachments/attvegohZKk2er4iF2NXD5VQ/,,,,,781798894,606410fc-a90d-43dc-b20f-e22361a8a3ab,2026-06-16T14:12:32+05:30,,,submitted_via_web,,vNRRNU3SyFqnhy2xMWaa4o,,uuid:606410fc-a90d-43dc-b20f-e22361a8a3ab,69,Bengaluru,Bengaluru,12.978611,77.646142,device_gps,OK
2026-06-16T18:21:28.970000+05:30,2026-06-16T18:30:54.387000+05:30,2026-06-16T18:21:00+05:30,Madiwala(Towards Dory cirlce,12.920719 77.62035 815.5 13.29800033569336,12.920719,77.62035,815.5,13.29800033569336,,Stainless Steel Bus Shelter, Clean and Well Maintained,"Set back from the road – against a wall, compound, or building edge On the road edge / footpath edge – directly adjacent to traffic",1,1,0,,No,Yes,No,,4+,At the bus stop – buses pull up to the shelter/marked stop,1,0,0,0,"Way Out in the Road (More than 1 meter): The bus stops far from the footpath, blocking a lane of traffic, forcing people to walk across active traffic to board the bus",Footpath available to reach the bus stop from both directions,1,0,0,0,0,0,0,,"Partially encroached – e.g., vendors, parked two-wheelers, auto-rickshaws, construction material","Yes – signs of standing water, algae, or drainage issues visible","Somewhat safe – some concerns (e.g., poor visibility, isolated location)",Yes – adequate space for passengers,Yes – roof is intact and effective,Yes – sufficient shade from the bus shelter,Unsure / Not observed,Yes – clear sightline to see the approaching buses,"Yes - the seating is of the right height, width, and depth to sit comfortably while waiting for the bus",No – name is missing,No information displayed at all,Seating / bench Sufficient seating for the number of people typically waiting,1,1,0,0,0,0,0,0,"Mostly commercial - Retail shops. restaurants, cafes, markets, etc",Yes – advertisements present but passenger information is still clearly visible,"High traffic area, slow moving traffic and buses at most times","Cordon off a lane just for buses, some autos are parked in front bus stop",1000168335-18_30_45.jpg,https://kf.kobotoolbox.org/api/v2/assets/am66CJhKEj8dCTL49UQSNG/data/782105077/attachments/attVpbzwuwmvp7jCcSW8YpC6/,1000168334-18_30_52.jpg,https://kf.kobotoolbox.org/api/v2/assets/am66CJhKEj8dCTL49UQSNG/data/782105077/attachments/attSdQC6CDAPVe9SdXnJhLjn/,,,,,782105077,bbcbf313-f6aa-42fa-823c-da0436c30414,2026-06-16T18:31:00+05:30,,,submitted_via_web,,vNRRNU3SyFqnhy2xMWaa4o,,uuid:bbcbf313-f6aa-42fa-823c-da0436c30414,70,Bengaluru,Bengaluru,12.920719,77.62035,device_gps,OK
2026-06-17T15:35:53.827000+05:30,2026-06-17T15:49:29.921000+05:30,2026-06-17T15:45:00+05:30,ITI Layout bus stop (Towards Srinivasnagar),12.933217 77.557266 0 0,12.933217,77.557266,0,0,,Stainless Steel Bus Shelter,Unclean/Poorly Maintained,On the road edge / footpath edge – directly adjacent to traffic,0,1,0,,Yes,No,Yes,No - It's obstructed due to encroachment ,1 - this is a standalone shelter ,At the bus stop – buses pull up to the shelter/marked stop,1,0,0,0,No footpath available,Footpath available to reach the bus stop from both directions None of the above,1,0,0,0,0,0,1,,"Partially encroached – e.g., vendors, parked two-wheelers, auto-rickshaws, construction material",No – area appears well-drained,Unable to assess (audit done only in daytime),Yes – adequate space for passengers,Yes – roof is intact and effective,Yes – sufficient shade from the bus shelter,Unsure / Not observed,"No – sightline is blocked (by structure, advertisement boards, trees, or parked vehicles)",No - poor back support / posture,No – name is missing,No information displayed at all,Seating / bench Sufficient seating for the number of people typically waiting,1,1,0,0,0,0,0,0,"Mostly commercial - Retail shops. restaurants, cafes, markets, etc",Yes – advertisements dominate; passenger information is secondary,"It's needs to be upgraded but since only 1 bus comes here, a few times a day, they have neglected it.",,20260608_114320-15_48_34.jpg,https://kf.kobotoolbox.org/api/v2/assets/am66CJhKEj8dCTL49UQSNG/data/783248072/attachments/attzccqRx4qwDwHPLVQwwqo8/,20260608_114320-15_48_40.jpg,https://kf.kobotoolbox.org/api/v2/assets/am66CJhKEj8dCTL49UQSNG/data/783248072/attachments/att8JNchxgXoBLnJxCsn7vYn/,,,,,783248072,17a9d9f0-b09d-4ec1-9ed3-64caf7e7ea27,2026-06-17T15:49:32+05:30,,,submitted_via_web,,vNRRNU3SyFqnhy2xMWaa4o,,uuid:17a9d9f0-b09d-4ec1-9ed3-64caf7e7ea27,71,Bengaluru,Bengaluru,12.933217,77.557266,device_gps,OK
2026-06-17T15:49:30.003000+05:30,2026-06-17T15:57:16.641000+05:30,2026-06-17T16:00:00+05:30,N R Colony,12.937891 77.569654 0 0,12.937891,77.569654,0,0,,Other Metal Bus Shelter (Other than Stainless Steel), Clean and Well Maintained,"Set back from the road – against a wall, compound, or building edge",1,0,0,,No,Yes,Yes,,1 - this is a standalone shelter ,At the bus stop – buses pull up to the shelter/marked stop,1,0,0,0,"Way Out in the Road (More than 1 meter): The bus stops far from the footpath, blocking a lane of traffic, forcing people to walk across active traffic to board the bus",Footpath available to reach the bus stop from both directions,1,0,0,0,0,0,0,,"Partially encroached – e.g., vendors, parked two-wheelers, auto-rickshaws, construction material",No – area appears well-drained,Unable to assess (audit done only in daytime),Yes – adequate space for passengers,Yes – roof is intact and effective,Yes – sufficient shade from the bus shelter,Unsure / Not observed,"No – sightline is blocked (by structure, advertisement boards, trees, or parked vehicles)",No - poor back support / posture,Yes – name is prominently visible and legible,Yes – but information seems outdated or unreliable,Seating / bench Sufficient seating for the number of people typically waiting,1,1,0,0,0,0,0,0,"Mostly commercial - Retail shops. restaurants, cafes, markets, etc",Yes – advertisements present but passenger information is still clearly visible,,,20260608_115043-15_56_57.jpg,https://kf.kobotoolbox.org/api/v2/assets/am66CJhKEj8dCTL49UQSNG/data/783259460/attachments/atthiuR5gWg69AiqwX5kECcc/,20260608_115046-15_57_5.jpg,https://kf.kobotoolbox.org/api/v2/assets/am66CJhKEj8dCTL49UQSNG/data/783259460/attachments/attSqv5NTftuw8FNyXnpak7C/,,,,,783259460,47082a83-5d78-4cf7-8c45-18464771edfe,2026-06-17T15:57:19+05:30,,,submitted_via_web,,vNRRNU3SyFqnhy2xMWaa4o,,uuid:47082a83-5d78-4cf7-8c45-18464771edfe,72,Bengaluru,Bengaluru,12.937891,77.569654,device_gps,OK
2026-06-17T15:57:16.738000+05:30,2026-06-17T16:23:10.706000+05:30,2026-06-17T16:30:00+05:30,Netkallappa circle,12.939199 77.571355 0 0,12.939199,77.571355,0,0,,Concrete/Masonry Bus Shelter,Unclean/Poorly Maintained,On the road edge / footpath edge – directly adjacent to traffic,0,1,0,,Yes,No,Yes,Yes - It's free of obstructions and feels safe to use,1 - this is a standalone shelter ,At the bus stop – buses pull up to the shelter/marked stop Unsure / not observed,1,0,0,1,Unsure / not observed,Pedestrian crossing at/close to the bus stop to cross the road?,0,0,0,0,0,1,0,,"Partially encroached – e.g., vendors, parked two-wheelers, auto-rickshaws, construction material",No – area appears well-drained,"Safe – well-lit, visible, and active surroundings",Yes – adequate space for passengers,Yes – roof is intact and effective,Yes - from both bus shelter AND trees,"Yes – lit by nearby street lights, shop fronts, or advertisement boards",Yes – clear sightline to see the approaching buses,"Yes - the seating is of the right height, width, and depth to sit comfortably while waiting for the bus",No – name is missing,No information displayed at all,Seating / bench,1,0,0,0,0,0,0,0,"Mixed Use - A mix of commercial/residential/office, etc",No advertisements,,,20260608_115145-16_23_8.jpg,https://kf.kobotoolbox.org/api/v2/assets/am66CJhKEj8dCTL49UQSNG/data/783294979/attachments/attS5qTD7n2SbmAMxEPQLaTN/,,,,,,,783294979,e3d4e34c-c998-42ba-9643-79365a7b1861,2026-06-17T16:23:13+05:30,,,submitted_via_web,,vNRRNU3SyFqnhy2xMWaa4o,,uuid:e3d4e34c-c998-42ba-9643-79365a7b1861,73,Bengaluru,Bengaluru,12.939199,77.571355,device_gps,OK
2026-06-17T16:23:10.746000+05:30,2026-06-17T16:29:09.106000+05:30,2026-06-17T16:30:00+05:30,Siddapura Bus stop (Towards Double road),12.946342 77.588314 0 0,12.946342,77.588314,0,0,,Other Metal Bus Shelter (Other than Stainless Steel),Unclean/Poorly Maintained,"Set back from the road – against a wall, compound, or building edge",1,0,0,,No,Yes,No,,2,At the bus stop – buses pull up to the shelter/marked stop,1,0,0,0,Perfect / Flush (Less than 30 cm): Passengers can step directly from the footpath onto the bus.,Footpath available to reach the bus stop from both directions,1,0,0,0,0,0,0,," Yes – fully accessible, no obstructions","Yes – signs of standing water, algae, or drainage issues visible","Somewhat safe – some concerns (e.g., poor visibility, isolated location)",Yes – adequate space for passengers,Yes – roof is intact and effective,Yes - from both bus shelter AND trees,Unsure / Not observed,Yes – clear sightline to see the approaching buses,No - the seating is too small to sit comfortably ,No – name is missing,No information displayed at all,Seating / bench Sufficient seating for the number of people typically waiting,1,1,0,0,0,0,0,0,"Mostly Residential - Housing, Apartments, etc",No advertisements,,,20260608_120045-16_29_0.jpg,https://kf.kobotoolbox.org/api/v2/assets/am66CJhKEj8dCTL49UQSNG/data/783302319/attachments/att3SjLnPvqHJLb8bETxWUXz/,20260608_120048-16_29_6.jpg,https://kf.kobotoolbox.org/api/v2/assets/am66CJhKEj8dCTL49UQSNG/data/783302319/attachments/att96tzfjKDSAbTx3MEeHVEN/,,,,,783302319,9264ad64-550b-40f6-ab14-1ed383563237,2026-06-17T16:29:10+05:30,,,submitted_via_web,,vNRRNU3SyFqnhy2xMWaa4o,,uuid:9264ad64-550b-40f6-ab14-1ed383563237,74,Bengaluru,Bengaluru,12.946342,77.588314,device_gps,OK
2026-06-17T16:29:09.164000+05:30,2026-06-17T16:35:28.628000+05:30,2026-06-17T16:30:00+05:30,Siddapura bus stop (towards Ashoka Pillar),12.946201 77.588174 0 0,12.946201,77.588174,0,0,,Other Metal Bus Shelter (Other than Stainless Steel),Satisfactory – minor wear/dusty but usable,"Set back from the road – against a wall, compound, or building edge",1,0,0,,Yes,Yes,Yes,Yes - It's free of obstructions and feels safe to use,1 - this is a standalone shelter ,At the bus stop – buses pull up to the shelter/marked stop,1,0,0,0,One Step Out (30 cm to 1 meter): Passengers have to step down onto the road surface first to board.,"Footpath available to reach the bus stop from both directions Footpath is walkable and free of encroachment like parking, vendors, utility boxes, garbage, etc Pedestrian crossing at/close to the bus stop to cross the road?",1,1,0,0,0,1,0,," Yes – fully accessible, no obstructions",No – area appears well-drained,"Somewhat safe – some concerns (e.g., poor visibility, isolated location)",Yes – adequate space for passengers,Yes – roof is intact and effective,Yes - from both bus shelter AND trees,Unsure / Not observed,Yes – clear sightline to see the approaching buses,No - the seating is too small to sit comfortably ,Yes – name is prominently visible and legible,Yes – but information seems outdated or unreliable,Seating / bench,1,0,0,0,0,0,0,0,"Mostly Residential - Housing, Apartments, etc",Yes – advertisements present but passenger information is still clearly visible,,,20260608_120105-16_35_26.jpg,https://kf.kobotoolbox.org/api/v2/assets/am66CJhKEj8dCTL49UQSNG/data/783312282/attachments/attLG5qkCadixkULsuwa4tcm/,,,,,,,783312282,18a59d11-3cbd-40ab-a280-0a122d1edb09,2026-06-17T16:35:31+05:30,,,submitted_via_web,,vNRRNU3SyFqnhy2xMWaa4o,,uuid:18a59d11-3cbd-40ab-a280-0a122d1edb09,75,Bengaluru,Bengaluru,12.946201,77.588174,device_gps,OK
2026-06-17T16:25:12.441000+05:30,2026-06-17T16:39:07.023000+05:30,2026-06-17T16:26:00+05:30,Karnataka Public School Adugodi towards Adugodi signal,12.94398 77.606569 900.541625184007 8.218072766396691,12.94398,77.606569,900.541625184007,8.218072766396691,,Stainless Steel Bus Shelter,Satisfactory – minor wear/dusty but usable,"Set back from the road – against a wall, compound, or building edge",1,0,0,,No,No,No,,1 - this is a standalone shelter ,At the bus stop – buses pull up to the shelter/marked stop,1,0,0,0,Perfect / Flush (Less than 30 cm): Passengers can step directly from the footpath onto the bus.,Footpath available to reach the bus stop from both directions,1,0,0,0,0,0,0,,"Partially encroached – e.g., vendors, parked two-wheelers, auto-rickshaws, construction material",No – area appears well-drained,"Somewhat safe – some concerns (e.g., poor visibility, isolated location)", No – overcrowded or high number of people standing on the road,Yes – roof is intact and effective,Yes - from both bus shelter AND trees,Unsure / Not observed,Yes – clear sightline to see the approaching buses,"Yes - the seating is of the right height, width, and depth to sit comfortably while waiting for the bus","Yes – but faded, small, or difficult to read","Yes – but information is unclear, faded, or partially missing",Seating / bench,1,0,0,0,0,0,0,0,"Mostly commercial - Retail shops. restaurants, cafes, markets, etc",Yes – advertisements dominate; passenger information is secondary,,,IMG_7289-16_38_55.jpeg,https://kf.kobotoolbox.org/api/v2/assets/am66CJhKEj8dCTL49UQSNG/data/783317674/attachments/att7a4irjRHn2ALyJ3GBYufP/,IMG_7288-16_39_3.jpeg,https://kf.kobotoolbox.org/api/v2/assets/am66CJhKEj8dCTL49UQSNG/data/783317674/attachments/att3X2qTa4HSdKUaawUeoRMe/,,,,,783317674,333136fb-984b-469e-bd0f-b1e9f79232eb,2026-06-17T16:39:14+05:30,,,submitted_via_web,,vNRRNU3SyFqnhy2xMWaa4o,,uuid:333136fb-984b-469e-bd0f-b1e9f79232eb,76,Bengaluru,Bengaluru,12.94398,77.606569,device_gps,OK
2026-06-17T20:49:09.139000+05:30,2026-06-17T20:56:17.717000+05:30,2026-06-17T20:55:00+05:30,Gottigere ( towards Bannerghatta),12.856612 77.588985 0 100,12.856612,77.588985,0,100,,Other Metal Bus Shelter (Other than Stainless Steel),Satisfactory – minor wear/dusty but usable,"Set back from the road – against a wall, compound, or building edge",1,0,0,,No,No,No,,2,At the bus stop – buses pull up to the shelter/marked stop,1,0,0,0,One Step Out (30 cm to 1 meter): Passengers have to step down onto the road surface first to board.,Footpath available to reach the bus stop from both directions,1,0,0,0,0,0,0,,"Partially encroached – e.g., vendors, parked two-wheelers, auto-rickshaws, construction material",Unsure,"Unsafe – poorly lit, isolated, or has a history of feeling threatening", No – overcrowded or high number of people standing on the road,"Yes – but the roof is inadequate (too tall, too small, gaps, or partial coverage)",Partial – some shade but insufficient,No – inadequate or no lighting at all,Yes – clear sightline to see the approaching buses,"Yes - the seating is of the right height, width, and depth to sit comfortably while waiting for the bus","Yes – but faded, small, or difficult to read",No information displayed at all,Seating / bench,1,0,0,0,0,0,0,0,"Mostly Institutional - Schools, Hospitals, Govt. Offices, etc",Yes – advertisements dominate; passenger information is secondary,In the night it is quiet shady to sit alone,"There sholuld be enough light , and digital information board",1000198057-20_56_5.jpg,https://kf.kobotoolbox.org/api/v2/assets/am66CJhKEj8dCTL49UQSNG/data/783652946/attachments/attxzH7BBm48uM6FrfAnL5eV/,1000198058-20_56_8.jpg,https://kf.kobotoolbox.org/api/v2/assets/am66CJhKEj8dCTL49UQSNG/data/783652946/attachments/att3SYf8WyP8fGdxM2e6FC9K/,1000198059-20_56_12.jpg,https://kf.kobotoolbox.org/api/v2/assets/am66CJhKEj8dCTL49UQSNG/data/783652946/attachments/attuqYkYpitzkdRF5qFRkmbY/,1000198060-20_56_15.jpg,https://kf.kobotoolbox.org/api/v2/assets/am66CJhKEj8dCTL49UQSNG/data/783652946/attachments/atttWVhkvnHfdY6u6GMK73HC/,783652946,c85c0d56-6182-43c0-ad9b-e5ebd4bc175d,2026-06-17T20:56:24+05:30,,,submitted_via_web,,vNRRNU3SyFqnhy2xMWaa4o,,uuid:c85c0d56-6182-43c0-ad9b-e5ebd4bc175d,77,Bengaluru,Bengaluru,12.856612,77.588985,device_gps,OK
